country,date,sector,value,timestamp,Year
China,2022-04-15,Power,11.7069,1649980800,2022
China,2022-04-16,Power,11.4242,1650067200,2022
China,2022-04-17,Power,11.4911,1650153600,2022
China,2022-04-18,Power,11.702,1650240000,2022
China,2022-04-19,Power,11.6747,1650326400,2022
China,2022-04-20,Power,11.3572,1650412800,2022
China,2022-04-21,Power,10.9207,1650499200,2022
China,2022-04-22,Power,10.8239,1650585600,2022
China,2022-04-23,Power,10.7297,1650672000,2022
China,2022-04-24,Power,10.9207,1650758400,2022
China,2022-04-25,Power,11.2754,1650844800,2022
China,2022-04-26,Power,11.134,1650931200,2022
China,2022-04-27,Power,11.0645,1651017600,2022
China,2022-04-28,Power,11.4143,1651104000,2022
China,2022-04-29,Power,11.5011,1651190400,2022
China,2022-04-30,Power,11.2034,1651276800,2022
China,2022-05-01,Power,10.5082,1651363200,2022
China,2022-05-02,Power,10.5726,1651449600,2022
China,2022-05-03,Power,10.8198,1651536000,2022
China,2022-05-04,Power,10.6241,1651622400,2022
China,2022-05-05,Power,10.8482,1651708800,2022
China,2022-05-06,Power,11.0413,1651795200,2022
China,2022-05-07,Power,11.2448,1651881600,2022
China,2022-05-08,Power,11.4972,1651968000,2022
China,2022-05-09,Power,11.6182,1652054400,2022
China,2022-05-10,Power,11.5976,1652140800,2022
China,2022-05-11,Power,11.8191,1652227200,2022
China,2022-05-12,Power,11.7187,1652313600,2022
China,2022-05-13,Power,11.4663,1652400000,2022
China,2022-05-14,Power,11.2834,1652486400,2022
China,2022-05-15,Power,11.1624,1652572800,2022
China,2022-05-16,Power,10.8894,1652659200,2022
China,2022-05-17,Power,10.7374,1652745600,2022
China,2022-05-18,Power,10.9074,1652832000,2022
China,2022-05-19,Power,11.4817,1652918400,2022
China,2022-05-20,Power,11.5307,1653004800,2022
China,2022-05-21,Power,11.4766,1653091200,2022
China,2022-05-22,Power,11.2422,1653177600,2022
China,2022-05-23,Power,11.3375,1653264000,2022
China,2022-05-24,Power,11.3684,1653350400,2022
China,2022-05-25,Power,11.2216,1653436800,2022
China,2022-05-26,Power,11.3169,1653523200,2022
China,2022-05-27,Power,11.4302,1653609600,2022
China,2022-05-28,Power,11.2963,1653696000,2022
China,2022-05-29,Power,11.201,1653782400,2022
China,2022-05-30,Power,11.183,1653868800,2022
China,2022-05-31,Power,11.3349,1653955200,2022
China,2022-06-01,Power,11.8665,1654041600,2022
China,2022-06-02,Power,11.6079,1654128000,2022
China,2022-06-03,Power,11.0934,1654214400,2022
China,2022-06-04,Power,11.312,1654300800,2022
China,2022-06-05,Power,11.5946,1654387200,2022
China,2022-06-06,Power,11.9838,1654473600,2022
China,2022-06-07,Power,12.2185,1654560000,2022
China,2022-06-08,Power,12.4051,1654646400,2022
China,2022-06-09,Power,12.5917,1654732800,2022
China,2022-06-10,Power,12.6344,1654819200,2022
China,2022-06-11,Power,12.5224,1654905600,2022
China,2022-06-12,Power,11.9438,1654992000,2022
China,2022-06-13,Power,12.3011,1655078400,2022
China,2022-06-14,Power,12.5011,1655164800,2022
China,2022-06-15,Power,12.9036,1655251200,2022
China,2022-06-16,Power,13.0183,1655337600,2022
China,2022-06-17,Power,13.1969,1655424000,2022
China,2022-06-18,Power,13.3755,1655510400,2022
China,2022-06-19,Power,13.4315,1655596800,2022
China,2022-06-20,Power,13.4502,1655683200,2022
China,2022-06-21,Power,13.93,1655769600,2022
China,2022-06-22,Power,14.09,1655856000,2022
China,2022-06-23,Power,13.8261,1655942400,2022
China,2022-06-24,Power,13.9567,1656028800,2022
China,2022-06-25,Power,14.0527,1656115200,2022
China,2022-06-26,Power,14.1647,1656201600,2022
China,2022-06-27,Power,14.2206,1656288000,2022
China,2022-06-28,Power,14.258,1656374400,2022
China,2022-06-29,Power,14.1913,1656460800,2022
China,2022-06-30,Power,14.2153,1656547200,2022
China,2022-07-01,Power,14.4385,1656633600,2022
China,2022-07-02,Power,14.6444,1656720000,2022
China,2022-07-03,Power,13.8451,1656806400,2022
China,2022-07-04,Power,14.0348,1656892800,2022
China,2022-07-05,Power,14.5577,1656979200,2022
China,2022-07-06,Power,14.7257,1657065600,2022
China,2022-07-07,Power,14.9262,1657152000,2022
China,2022-07-08,Power,15.208,1657238400,2022
China,2022-07-09,Power,15.5873,1657324800,2022
China,2022-07-10,Power,15.5629,1657411200,2022
China,2022-07-11,Power,15.4871,1657497600,2022
China,2022-07-12,Power,15.7851,1657584000,2022
China,2022-07-13,Power,16.3351,1657670400,2022
China,2022-07-14,Power,16.4679,1657756800,2022
China,2022-07-15,Power,16.6548,1657843200,2022
China,2022-07-16,Power,16.6575,1657929600,2022
China,2022-07-17,Power,16.495,1658016000,2022
China,2022-07-18,Power,16.3351,1658102400,2022
China,2022-07-19,Power,16.5952,1658188800,2022
China,2022-07-20,Power,16.3432,1658275200,2022
China,2022-07-21,Power,16.1129,1658361600,2022
China,2022-07-22,Power,16.3459,1658448000,2022
China,2022-07-23,Power,16.2078,1658534400,2022
China,2022-07-24,Power,15.8474,1658620800,2022
China,2022-07-25,Power,16.1509,1658707200,2022
China,2022-07-26,Power,16.2267,1658793600,2022
China,2022-07-27,Power,16.5492,1658880000,2022
China,2022-07-28,Power,16.606,1658966400,2022
China,2022-07-29,Power,16.5952,1659052800,2022
China,2022-07-30,Power,16.4435,1659139200,2022
China,2022-07-31,Power,16.3839,1659225600,2022
China,2022-08-01,Power,17.0074,1659312000,2022
China,2022-08-02,Power,17.6063,1659398400,2022
China,2022-08-03,Power,17.7217,1659484800,2022
China,2022-08-04,Power,17.9332,1659571200,2022
China,2022-08-05,Power,17.8233,1659657600,2022
China,2022-08-06,Power,17.7382,1659744000,2022
China,2022-08-07,Power,17.7656,1659830400,2022
China,2022-08-08,Power,17.7876,1659916800,2022
China,2022-08-09,Power,17.447,1660003200,2022
China,2022-08-10,Power,17.2437,1660089600,2022
China,2022-08-11,Power,17.5294,1660176000,2022
China,2022-08-12,Power,17.7766,1660262400,2022
China,2022-08-13,Power,17.7134,1660348800,2022
China,2022-08-14,Power,17.8535,1660435200,2022
China,2022-08-15,Power,17.6832,1660521600,2022
China,2022-08-16,Power,17.8206,1660608000,2022
China,2022-08-17,Power,17.7629,1660694400,2022
China,2022-08-18,Power,17.5431,1660780800,2022
China,2022-08-19,Power,17.425,1660867200,2022
China,2022-08-20,Power,17.3206,1660953600,2022
China,2022-08-21,Power,17.0514,1661040000,2022
China,2022-08-22,Power,17.2135,1661126400,2022
China,2022-08-23,Power,16.936,1661212800,2022
China,2022-08-24,Power,16.9717,1661299200,2022
China,2022-08-25,Power,17.0596,1661385600,2022
China,2022-08-26,Power,16.5294,1661472000,2022
China,2022-08-27,Power,16.3179,1661558400,2022
China,2022-08-28,Power,15.9965,1661644800,2022
China,2022-08-29,Power,16.1366,1661731200,2022
China,2022-08-30,Power,16.1393,1661817600,2022
China,2022-08-31,Power,15.7575,1661904000,2022
China,2022-09-01,Power,14.767,1661990400,2022
China,2022-09-02,Power,14.4739,1662076800,2022
China,2022-09-03,Power,14.4449,1662163200,2022
China,2022-09-04,Power,14.4079,1662249600,2022
China,2022-09-05,Power,14.2046,1662336000,2022
China,2022-09-06,Power,14.2495,1662422400,2022
China,2022-09-07,Power,14.7723,1662508800,2022
China,2022-09-08,Power,15.0495,1662595200,2022
China,2022-09-09,Power,15.3346,1662681600,2022
China,2022-09-10,Power,14.5875,1662768000,2022
China,2022-09-11,Power,14.2073,1662854400,2022
China,2022-09-12,Power,14.4634,1662940800,2022
China,2022-09-13,Power,14.4502,1663027200,2022
China,2022-09-14,Power,14.3921,1663113600,2022
China,2022-09-15,Power,14.297,1663200000,2022
China,2022-09-16,Power,14.4607,1663286400,2022
China,2022-09-17,Power,14.6244,1663372800,2022
China,2022-09-18,Power,14.3498,1663459200,2022
China,2022-09-19,Power,14.0647,1663545600,2022
China,2022-09-20,Power,14.0832,1663632000,2022
China,2022-09-21,Power,13.732,1663718400,2022
China,2022-09-22,Power,13.5181,1663804800,2022
China,2022-09-23,Power,13.4865,1663891200,2022
China,2022-09-24,Power,13.5181,1663977600,2022
China,2022-09-25,Power,13.5102,1664064000,2022
China,2022-09-26,Power,13.8376,1664150400,2022
China,2022-09-27,Power,13.9723,1664236800,2022
China,2022-09-28,Power,13.9195,1664323200,2022
China,2022-09-29,Power,13.798,1664409600,2022
China,2022-09-30,Power,13.7082,1664496000,2022
China,2022-10-01,Power,12.1537,1664582400,2022
China,2022-10-02,Power,12.249,1664668800,2022
China,2022-10-03,Power,12.3052,1664755200,2022
China,2022-10-04,Power,12.0902,1664841600,2022
China,2022-10-05,Power,12.2441,1664928000,2022
China,2022-10-06,Power,12.6521,1665014400,2022
China,2022-10-07,Power,12.5714,1665100800,2022
China,2022-10-08,Power,12.2978,1665187200,2022
China,2022-10-09,Power,11.8459,1665273600,2022
China,2022-10-10,Power,11.5601,1665360000,2022
China,2022-10-11,Power,12.0609,1665446400,2022
China,2022-10-12,Power,12.1708,1665532800,2022
China,2022-10-13,Power,12.4322,1665619200,2022
China,2022-10-14,Power,12.4786,1665705600,2022
China,2022-10-15,Power,12.3638,1665792000,2022
China,2022-10-16,Power,11.8654,1665878400,2022
China,2022-10-17,Power,11.5796,1665964800,2022
China,2022-10-18,Power,11.7213,1666051200,2022
China,2022-10-19,Power,11.6529,1666137600,2022
China,2022-10-20,Power,11.5869,1666224000,2022
China,2022-10-21,Power,11.8312,1666310400,2022
China,2022-10-22,Power,11.9607,1666396800,2022
China,2022-10-23,Power,11.8288,1666483200,2022
China,2022-10-24,Power,11.8703,1666569600,2022
China,2022-10-25,Power,11.6407,1666656000,2022
China,2022-10-26,Power,11.9045,1666742400,2022
China,2022-10-27,Power,12.1561,1666828800,2022
China,2022-10-28,Power,12.1952,1666915200,2022
China,2022-10-29,Power,12.2905,1667001600,2022
China,2022-10-30,Power,12.2319,1667088000,2022
China,2022-10-31,Power,12.0804,1667174400,2022
China,2022-11-01,Power,13.1679,1667260800,2022
China,2022-11-02,Power,13.324,1667347200,2022
China,2022-11-03,Power,13.4209,1667433600,2022
China,2022-11-04,Power,13.4613,1667520000,2022
China,2022-11-05,Power,13.4371,1667606400,2022
China,2022-11-06,Power,13.4182,1667692800,2022
China,2022-11-07,Power,13.7493,1667779200,2022
China,2022-11-08,Power,13.7682,1667865600,2022
China,2022-11-09,Power,13.8301,1667952000,2022
China,2022-11-10,Power,13.9969,1668038400,2022
China,2022-11-11,Power,14.2365,1668124800,2022
China,2022-11-12,Power,14.0319,1668211200,2022
China,2022-11-13,Power,14.0104,1668297600,2022
China,2022-11-14,Power,14.2419,1668384000,2022
China,2022-11-15,Power,14.3361,1668470400,2022
China,2022-11-16,Power,14.4707,1668556800,2022
China,2022-11-17,Power,14.3576,1668643200,2022
China,2022-11-18,Power,14.2796,1668729600,2022
China,2022-11-19,Power,14.3469,1668816000,2022
China,2022-11-20,Power,14.2607,1668902400,2022
China,2022-11-21,Power,14.2177,1668988800,2022
China,2022-11-22,Power,14.4303,1669075200,2022
China,2022-11-23,Power,14.4249,1669161600,2022
China,2022-11-24,Power,14.3065,1669248000,2022
China,2022-11-25,Power,14.3011,1669334400,2022
China,2022-11-26,Power,14.2446,1669420800,2022
China,2022-11-27,Power,14.215,1669507200,2022
China,2022-11-28,Power,14.3792,1669593600,2022
China,2022-11-29,Power,14.5299,1669680000,2022
China,2022-11-30,Power,14.721,1669766400,2022
China,2022-12-01,Power,15.9643,1669852800,2022
China,2022-12-02,Power,15.9392,1669939200,2022
China,2022-12-03,Power,15.8443,1670025600,2022
China,2022-12-04,Power,15.9448,1670112000,2022
China,2022-12-05,Power,16.0983,1670198400,2022
China,2022-12-06,Power,16.1904,1670284800,2022
China,2022-12-07,Power,16.2797,1670371200,2022
China,2022-12-08,Power,16.489,1670457600,2022
China,2022-12-09,Power,16.6007,1670544000,2022
China,2022-12-10,Power,16.5923,1670630400,2022
China,2022-12-11,Power,16.4304,1670716800,2022
China,2022-12-12,Power,16.6286,1670803200,2022
China,2022-12-13,Power,16.5114,1670889600,2022
China,2022-12-14,Power,16.623,1670976000,2022
China,2022-12-15,Power,16.7235,1671062400,2022
China,2022-12-16,Power,16.6928,1671148800,2022
China,2022-12-17,Power,16.5002,1671235200,2022
China,2022-12-18,Power,16.5281,1671321600,2022
China,2022-12-19,Power,16.7402,1671408000,2022
China,2022-12-20,Power,16.6705,1671494400,2022
China,2022-12-21,Power,16.5197,1671580800,2022
China,2022-12-22,Power,16.3579,1671667200,2022
China,2022-12-23,Power,16.4444,1671753600,2022
China,2022-12-24,Power,16.3579,1671840000,2022
China,2022-12-25,Power,16.5142,1671926400,2022
China,2022-12-26,Power,16.6984,1672012800,2022
China,2022-12-27,Power,16.7346,1672099200,2022
China,2022-12-28,Power,16.8881,1672185600,2022
China,2022-12-29,Power,17.117,1672272000,2022
China,2022-12-30,Power,17.0696,1672358400,2022
China,2022-12-31,Power,16.6314,1672444800,2022
China,2023-01-01,Power,16.9296,1672531200,2023
China,2023-01-02,Power,16.9522,1672617600,2023
China,2023-01-03,Power,17.1959,1672704000,2023
China,2023-01-04,Power,17.2865,1672790400,2023
China,2023-01-05,Power,17.0117,1672876800,2023
China,2023-01-06,Power,16.7624,1672963200,2023
China,2023-01-07,Power,16.6519,1673049600,2023
China,2023-01-08,Power,16.142,1673136000,2023
China,2023-01-09,Power,16.0174,1673222400,2023
China,2023-01-10,Power,15.8389,1673308800,2023
China,2023-01-11,Power,15.5443,1673395200,2023
China,2023-01-12,Power,15.1901,1673481600,2023
China,2023-01-13,Power,14.8672,1673568000,2023
China,2023-01-14,Power,14.6859,1673654400,2023
China,2023-01-15,Power,14.8105,1673740800,2023
China,2023-01-16,Power,14.853,1673827200,2023
China,2023-01-17,Power,14.8445,1673913600,2023
China,2023-01-18,Power,14.1816,1674000000,2023
China,2023-01-19,Power,13.7652,1674086400,2023
China,2023-01-20,Power,13.3572,1674172800,2023
China,2023-01-21,Power,12.921,1674259200,2023
China,2023-01-22,Power,12.904,1674345600,2023
China,2023-01-23,Power,12.5952,1674432000,2023
China,2023-01-24,Power,12.5017,1674518400,2023
China,2023-01-25,Power,12.8926,1674604800,2023
China,2023-01-26,Power,13.3827,1674691200,2023
China,2023-01-27,Power,13.6519,1674777600,2023
China,2023-01-28,Power,14.1193,1674864000,2023
China,2023-01-29,Power,14.2666,1674950400,2023
China,2023-01-30,Power,14.4196,1675036800,2023
China,2023-01-31,Power,14.5782,1675123200,2023
China,2023-02-01,Power,13.055,1675209600,2023
China,2023-02-02,Power,13.482,1675296000,2023
China,2023-02-03,Power,13.8534,1675382400,2023
China,2023-02-04,Power,13.7599,1675468800,2023
China,2023-02-05,Power,13.6285,1675555200,2023
China,2023-02-06,Power,14.0858,1675641600,2023
China,2023-02-07,Power,14.1945,1675728000,2023
China,2023-02-08,Power,14.3056,1675814400,2023
China,2023-02-09,Power,14.6366,1675900800,2023
China,2023-02-10,Power,14.6543,1675987200,2023
China,2023-02-11,Power,14.5633,1676073600,2023
China,2023-02-12,Power,14.2046,1676160000,2023
China,2023-02-13,Power,14.3966,1676246400,2023
China,2023-02-14,Power,14.3738,1676332800,2023
China,2023-02-15,Power,14.7579,1676419200,2023
China,2023-02-16,Power,14.7351,1676505600,2023
China,2023-02-17,Power,14.677,1676592000,2023
China,2023-02-18,Power,14.5962,1676678400,2023
China,2023-02-19,Power,14.1439,1676764800,2023
China,2023-02-20,Power,14.4648,1676851200,2023
China,2023-02-21,Power,14.5254,1676937600,2023
China,2023-02-22,Power,14.8716,1677024000,2023
China,2023-02-23,Power,15.0661,1677110400,2023
China,2023-02-24,Power,14.8185,1677196800,2023
China,2023-02-25,Power,14.4976,1677283200,2023
China,2023-02-26,Power,14.2399,1677369600,2023
China,2023-02-27,Power,14.0226,1677456000,2023
China,2023-02-28,Power,14.1768,1677542400,2023
China,2023-03-01,Power,15.0734,1677628800,2023
China,2023-03-02,Power,15.0281,1677715200,2023
China,2023-03-03,Power,15.0948,1677801600,2023
China,2023-03-04,Power,14.8973,1677888000,2023
China,2023-03-05,Power,14.5985,1677974400,2023
China,2023-03-06,Power,14.8039,1678060800,2023
China,2023-03-07,Power,14.6118,1678147200,2023
China,2023-03-08,Power,14.7372,1678233600,2023
China,2023-03-09,Power,14.6678,1678320000,2023
China,2023-03-10,Power,14.5878,1678406400,2023
China,2023-03-11,Power,14.5531,1678492800,2023
China,2023-03-12,Power,14.3476,1678579200,2023
China,2023-03-13,Power,14.3983,1678665600,2023
China,2023-03-14,Power,14.3717,1678752000,2023
China,2023-03-15,Power,14.2943,1678838400,2023
China,2023-03-16,Power,14.5665,1678924800,2023
China,2023-03-17,Power,14.7346,1679011200,2023
China,2023-03-18,Power,14.6011,1679097600,2023
China,2023-03-19,Power,14.5398,1679184000,2023
China,2023-03-20,Power,14.5211,1679270400,2023
China,2023-03-21,Power,14.5238,1679356800,2023
China,2023-03-22,Power,14.6492,1679443200,2023
China,2023-03-23,Power,14.4117,1679529600,2023
China,2023-03-24,Power,14.6492,1679616000,2023
China,2023-03-25,Power,14.6172,1679702400,2023
China,2023-03-26,Power,14.4197,1679788800,2023
China,2023-03-27,Power,14.409,1679875200,2023
China,2023-03-28,Power,14.4117,1679961600,2023
China,2023-03-29,Power,14.1715,1680048000,2023
China,2023-03-30,Power,14.2756,1680134400,2023
China,2023-03-31,Power,13.8887,1680220800,2023
China,2023-04-01,Power,13.18,1680307200,2023
China,2023-04-02,Power,12.9249,1680393600,2023
China,2023-04-03,Power,12.9893,1680480000,2023
China,2023-04-04,Power,13.0975,1680566400,2023
China,2023-04-05,Power,12.8811,1680652800,2023
China,2023-04-06,Power,13.0666,1680739200,2023
China,2023-04-07,Power,12.8451,1680825600,2023
China,2023-04-08,Power,12.7807,1680912000,2023
China,2023-04-09,Power,12.4741,1680998400,2023
China,2023-04-10,Power,12.5205,1681084800,2023
China,2023-04-11,Power,12.8348,1681171200,2023
China,2023-04-12,Power,13.0099,1681257600,2023
China,2023-04-13,Power,13.2032,1681344000,2023
China,2023-04-14,Power,13.2289,1681430400,2023
China,2023-04-15,Power,13.0537,1681516800,2023
China,2023-04-16,Power,13.0409,1681603200,2023
China,2023-04-17,Power,12.8605,1681689600,2023
China,2023-04-18,Power,13.1001,1681776000,2023
China,2023-04-19,Power,13.2109,1681862400,2023
China,2023-04-20,Power,13.1903,1681948800,2023
China,2023-04-21,Power,12.8502,1682035200,2023
China,2023-04-22,Power,12.7549,1682121600,2023
China,2023-04-23,Power,12.9172,1682208000,2023
China,2023-04-24,Power,13.0692,1682294400,2023
China,2023-04-25,Power,13.0357,1682380800,2023
China,2023-04-26,Power,12.8167,1682467200,2023
China,2023-04-27,Power,12.5333,1682553600,2023
China,2023-04-28,Power,12.724,1682640000,2023
China,2023-04-29,Power,12.335,1682726400,2023
China,2023-04-30,Power,12.1263,1682812800,2023
China,2023-05-01,Power,11.6123,1682899200,2023
China,2023-05-02,Power,11.5962,1682985600,2023
China,2023-05-03,Power,12.3745,1683072000,2023
China,2023-05-04,Power,12.9629,1683158400,2023
China,2023-05-05,Power,13.0832,1683244800,2023
China,2023-05-06,Power,12.995,1683331200,2023
China,2023-05-07,Power,12.7489,1683417600,2023
China,2023-05-08,Power,12.9067,1683504000,2023
China,2023-05-09,Power,13.1394,1683590400,2023
China,2023-05-10,Power,13.4657,1683676800,2023
China,2023-05-11,Power,13.3159,1683763200,2023
China,2023-05-12,Power,13.1153,1683849600,2023
China,2023-05-13,Power,13.0271,1683936000,2023
China,2023-05-14,Power,12.8612,1684022400,2023
China,2023-05-15,Power,12.9201,1684108800,2023
China,2023-05-16,Power,12.8398,1684195200,2023
China,2023-05-17,Power,13.1233,1684281600,2023
China,2023-05-18,Power,13.241,1684368000,2023
China,2023-05-19,Power,13.0886,1684454400,2023
China,2023-05-20,Power,13.0538,1684540800,2023
China,2023-05-21,Power,12.8211,1684627200,2023
China,2023-05-22,Power,13.1501,1684713600,2023
China,2023-05-23,Power,13.3426,1684800000,2023
China,2023-05-24,Power,13.0672,1684886400,2023
China,2023-05-25,Power,13.1715,1684972800,2023
China,2023-05-26,Power,13.3854,1685059200,2023
China,2023-05-27,Power,13.4202,1685145600,2023
China,2023-05-28,Power,13.4148,1685232000,2023
China,2023-05-29,Power,13.6555,1685318400,2023
China,2023-05-30,Power,13.9791,1685404800,2023
China,2023-05-31,Power,14.0834,1685491200,2023
China,2019-01-01,Industry,10.4174,1546300800,2019
China,2019-01-02,Industry,10.2494,1546387200,2019
China,2019-01-03,Industry,9.93643,1546473600,2019
China,2019-01-04,Industry,10.2667,1546560000,2019
China,2019-01-05,Industry,10.2609,1546646400,2019
China,2019-01-06,Industry,10.3363,1546732800,2019
China,2019-01-07,Industry,10.2223,1546819200,2019
China,2019-01-08,Industry,10.373,1546905600,2019
China,2019-01-09,Industry,10.4155,1546992000,2019
China,2019-01-10,Industry,10.6202,1547078400,2019
China,2019-01-11,Industry,10.8076,1547164800,2019
China,2019-01-12,Industry,10.485,1547251200,2019
China,2019-01-13,Industry,10.147,1547337600,2019
China,2019-01-14,Industry,10.1122,1547424000,2019
China,2019-01-15,Industry,10.2571,1547510400,2019
China,2019-01-16,Industry,10.2764,1547596800,2019
China,2019-01-17,Industry,10.3228,1547683200,2019
China,2019-01-18,Industry,10.2397,1547769600,2019
China,2019-01-19,Industry,10.147,1547856000,2019
China,2019-01-20,Industry,9.83791,1547942400,2019
China,2019-01-21,Industry,9.71622,1548028800,2019
China,2019-01-22,Industry,9.43033,1548115200,2019
China,2019-01-23,Industry,9.44965,1548201600,2019
China,2019-01-24,Industry,9.1232,1548288000,2019
China,2019-01-25,Industry,8.56495,1548374400,2019
China,2019-01-26,Industry,8.04727,1548460800,2019
China,2019-01-27,Industry,7.74786,1548547200,2019
China,2019-01-28,Industry,7.87729,1548633600,2019
China,2019-01-29,Industry,7.41369,1548720000,2019
China,2019-01-30,Industry,6.98872,1548806400,2019
China,2019-01-31,Industry,6.76658,1548892800,2019
China,2019-02-01,Industry,6.91085,1548979200,2019
China,2019-02-02,Industry,6.85826,1549065600,2019
China,2019-02-03,Industry,6.64995,1549152000,2019
China,2019-02-04,Industry,6.37084,1549238400,2019
China,2019-02-05,Industry,6.25961,1549324800,2019
China,2019-02-06,Industry,6.22927,1549411200,2019
China,2019-02-07,Industry,6.1868,1549497600,2019
China,2019-02-08,Industry,6.36478,1549584000,2019
China,2019-02-09,Industry,6.65197,1549670400,2019
China,2019-02-10,Industry,6.8522,1549756800,2019
China,2019-02-11,Industry,7.24658,1549843200,2019
China,2019-02-12,Industry,7.45085,1549929600,2019
China,2019-02-13,Industry,7.72591,1550016000,2019
China,2019-02-14,Industry,8.0576,1550102400,2019
China,2019-02-15,Industry,8.14861,1550188800,2019
China,2019-02-16,Industry,8.36097,1550275200,2019
China,2019-02-17,Industry,8.39536,1550361600,2019
China,2019-02-18,Industry,8.61783,1550448000,2019
China,2019-02-19,Industry,9.17199,1550534400,2019
China,2019-02-20,Industry,9.78278,1550620800,2019
China,2019-02-21,Industry,9.91222,1550707200,2019
China,2019-02-22,Industry,9.73829,1550793600,2019
China,2019-02-23,Industry,9.75245,1550880000,2019
China,2019-02-24,Industry,9.67357,1550966400,2019
China,2019-02-25,Industry,9.8475,1551052800,2019
China,2019-02-26,Industry,9.34593,1551139200,2019
China,2019-02-27,Industry,9.70997,1551225600,2019
China,2019-02-28,Industry,9.53604,1551312000,2019
China,2019-03-01,Industry,11.6709,1551398400,2019
China,2019-03-02,Industry,11.808,1551484800,2019
China,2019-03-03,Industry,11.4641,1551571200,2019
China,2019-03-04,Industry,11.4209,1551657600,2019
China,2019-03-05,Industry,10.7957,1551744000,2019
China,2019-03-06,Industry,10.7765,1551830400,2019
China,2019-03-07,Industry,10.6803,1551916800,2019
China,2019-03-08,Industry,10.7909,1552003200,2019
China,2019-03-09,Industry,11.065,1552089600,2019
China,2019-03-10,Industry,10.9616,1552176000,2019
China,2019-03-11,Industry,10.8246,1552262400,2019
China,2019-03-12,Industry,10.3221,1552348800,2019
China,2019-03-13,Industry,10.2908,1552435200,2019
China,2019-03-14,Industry,10.4134,1552521600,2019
China,2019-03-15,Industry,10.5072,1552608000,2019
China,2019-03-16,Industry,10.6491,1552694400,2019
China,2019-03-17,Industry,10.411,1552780800,2019
China,2019-03-18,Industry,10.488,1552867200,2019
China,2019-03-19,Industry,10.4543,1552953600,2019
China,2019-03-20,Industry,10.8102,1553040000,2019
China,2019-03-21,Industry,10.5361,1553126400,2019
China,2019-03-22,Industry,10.6322,1553212800,2019
China,2019-03-23,Industry,10.7308,1553299200,2019
China,2019-03-24,Industry,10.6154,1553385600,2019
China,2019-03-25,Industry,10.6923,1553472000,2019
China,2019-03-26,Industry,10.3389,1553558400,2019
China,2019-03-27,Industry,10.6587,1553644800,2019
China,2019-03-28,Industry,10.839,1553731200,2019
China,2019-03-29,Industry,10.601,1553817600,2019
China,2019-03-30,Industry,10.4639,1553904000,2019
China,2019-03-31,Industry,10.4735,1553990400,2019
China,2019-04-01,Industry,12.1713,1554076800,2019
China,2019-04-02,Industry,12.245,1554163200,2019
China,2019-04-03,Industry,11.78,1554249600,2019
China,2019-04-04,Industry,11.9586,1554336000,2019
China,2019-04-05,Industry,11.8934,1554422400,2019
China,2019-04-06,Industry,11.6666,1554508800,2019
China,2019-04-07,Industry,11.8452,1554595200,2019
China,2019-04-08,Industry,11.9331,1554681600,2019
China,2019-04-09,Industry,12.1939,1554768000,2019
China,2019-04-10,Industry,12.4718,1554854400,2019
China,2019-04-11,Industry,12.7751,1554940800,2019
China,2019-04-12,Industry,12.4831,1555027200,2019
China,2019-04-13,Industry,12.5823,1555113600,2019
China,2019-04-14,Industry,12.3782,1555200000,2019
China,2019-04-15,Industry,12.2365,1555286400,2019
China,2019-04-16,Industry,11.6666,1555372800,2019
China,2019-04-17,Industry,11.0769,1555459200,2019
China,2019-04-18,Industry,11.3973,1555545600,2019
China,2019-04-19,Industry,11.59,1555632000,2019
China,2019-04-20,Industry,11.1393,1555718400,2019
China,2019-04-21,Industry,11.7006,1555804800,2019
China,2019-04-22,Industry,11.3377,1555891200,2019
China,2019-04-23,Industry,11.5333,1555977600,2019
China,2019-04-24,Industry,11.4625,1556064000,2019
China,2019-04-25,Industry,11.7602,1556150400,2019
China,2019-04-26,Industry,11.5617,1556236800,2019
China,2019-04-27,Industry,11.6553,1556323200,2019
China,2019-04-28,Industry,11.2271,1556409600,2019
China,2019-04-29,Industry,11.3774,1556496000,2019
China,2019-04-30,Industry,11.0032,1556582400,2019
China,2019-05-01,Industry,11.918,1556668800,2019
China,2019-05-02,Industry,11.0658,1556755200,2019
China,2019-05-03,Industry,11.2394,1556841600,2019
China,2019-05-04,Industry,11.8376,1556928000,2019
China,2019-05-05,Industry,12.0498,1557014400,2019
China,2019-05-06,Industry,11.9341,1557100800,2019
China,2019-05-07,Industry,12.4807,1557187200,2019
China,2019-05-08,Industry,12.2363,1557273600,2019
China,2019-05-09,Industry,12.1785,1557360000,2019
China,2019-05-10,Industry,12.0209,1557446400,2019
China,2019-05-11,Industry,11.7958,1557532800,2019
China,2019-05-12,Industry,11.6125,1557619200,2019
China,2019-05-13,Industry,11.7411,1557705600,2019
China,2019-05-14,Industry,12.5386,1557792000,2019
China,2019-05-15,Industry,12.082,1557878400,2019
China,2019-05-16,Industry,12.7123,1557964800,2019
China,2019-05-17,Industry,12.9117,1558051200,2019
China,2019-05-18,Industry,12.8699,1558137600,2019
China,2019-05-19,Industry,12.1656,1558224000,2019
China,2019-05-20,Industry,12.3393,1558310400,2019
China,2019-05-21,Industry,12.5515,1558396800,2019
China,2019-05-22,Industry,12.3778,1558483200,2019
China,2019-05-23,Industry,12.4775,1558569600,2019
